,Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL,gameid
3968,711,TAM,0,0,0,0,0,0,0,0,,11,34,0,11,2,2,19,0,16,0,0,202
3969,719,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,91,0,28,0,0,202
3970,710,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,73,0,33,0,0,202
3971,723,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,70,1,31,0,0,202
3972,714,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,61,1,61,0,0,202
3973,721,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,59,1,17,0,0,202
3974,724,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,48,0,17,1,1,202
3975,718,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,30,1,13,0,0,202
3976,111,CAR,28,41,293,1,2,5,48,39,76.6,6,24,1,8,0,0,0,0,0,2,1,203
3977,108,CAR,0,0,0,0,0,0,0,0,,11,53,0,11,12,11,82,0,13,0,0,203
3978,102,CAR,0,0,0,0,0,0,0,0,,3,17,0,13,4,2,25,0,13,0,0,203
3979,104,CAR,0,0,0,0,0,0,0,0,,1,6,0,6,0,0,0,0,0,0,0,203
3980,115,CAR,0,0,0,0,0,0,0,0,,1,0,0,0,6,4,81,0,39,0,0,203
3981,106,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,57,1,19,0,0,203
3982,95,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,30,0,15,0,0,203
3983,112,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0,203
3984,464,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,203
3985,30,ATL,20,34,313,2,0,1,11,93,109.1,1,8,0,8,0,0,0,0,0,0,0,203
3986,37,ATL,0,0,0,0,0,0,0,0,,17,84,1,13,4,4,10,0,11,0,0,203
3987,38,ATL,0,0,0,0,0,0,0,0,,9,62,1,27,0,0,0,0,0,0,0,203
3988,33,ATL,0,0,0,0,0,0,0,0,,4,6,0,3,0,0,0,0,0,0,0,203
3989,841,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,93,1,93,0,0,203
3990,41,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,76,1,18,0,0,203
3991,44,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,66,0,38,0,0,203
3992,25,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,32,0,18,0,0,203
3993,27,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,19,0,19,0,0,203
3994,26,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,17,0,14,0,0,203
3995,42,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,203
3996,39,ATL,0,0,0,0,0,0,0,0,,1,-1,0,-1,0,0,0,0,0,0,0,203
3997,738,TEN,21,27,391,3,1,0,0,91,140.4,4,19,0,10,0,0,0,0,0,0,0,204
3998,741,TEN,0,0,0,0,0,0,0,0,,18,103,2,24,1,1,6,0,6,0,0,204
3999,743,TEN,0,0,0,0,0,0,0,0,,9,26,0,6,1,1,5,0,5,0,0,204
4000,732,TEN,0,0,0,0,0,0,0,0,,1,13,0,13,7,5,153,2,91,0,0,204
4001,850,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,47,0,24,0,0,204
4002,735,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,42,0,42,0,0,204
4003,729,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,39,0,39,0,0,204
4004,742,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,34,0,24,0,0,204
4005,745,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,29,1,17,0,0,204
4006,739,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,25,0,9,0,0,204
4007,740,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,0,204
4008,602,OAK,25,34,262,2,0,2,4,49,115.1,2,17,0,15,0,0,0,0,0,0,0,204
4009,589,OAK,0,0,0,0,0,0,0,0,,14,53,1,14,7,6,43,0,24,0,0,204
4010,594,OAK,0,0,0,0,0,0,0,0,,7,28,0,10,3,2,18,0,11,0,0,204
4011,583,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,72,0,25,1,1,204
4012,587,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,49,1,49,0,0,204
4013,595,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,35,0,18,0,0,204
4014,798,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,26,0,12,0,0,204
4015,599,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,14,1,7,0,0,204
4016,90,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,5,0,5,0,0,204
4017,797,OAK,0,0,0,0,0,0,0,0,,1,-1,0,-1,0,0,0,0,0,0,0,204
4018,658,SEA,22,36,245,0,1,5,43,35,69.8,5,28,0,17,0,0,0,0,0,1,0,205
4019,680,SEA,0,0,0,0,0,0,0,0,,15,76,0,13,4,3,15,0,5,0,0,205
4020,679,SEA,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0,205
4021,668,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,78,0,35,0,0,205
4022,663,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,43,0,19,0,0,205
4023,676,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,34,0,19,0,0,205
4024,505,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,34,0,23,0,0,205
4025,671,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,0,205
4026,669,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,15,0,15,1,0,205
4027,673,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,10,0,10,0,0,205
4028,427,LAR,22,31,293,2,2,0,0,33,95.2,2,4,0,5,0,0,0,0,0,0,0,205
4029,424,LAR,0,1,0,0,0,0,0,0,39.6,0,0,0,0,4,4,45,1,21,0,0,205
4030,419,LAR,0,0,0,0,0,0,0,0,,23,79,1,23,4,4,34,0,20,0,0,205
4031,431,LAR,0,0,0,0,0,0,0,0,,2,29,0,16,9,7,98,1,20,0,0,205
4032,420,LAR,0,0,0,0,0,0,0,0,,3,29,0,12,0,0,0,0,0,0,0,205
4033,423,LAR,0,0,0,0,0,0,0,0,,5,21,1,17,0,0,0,0,0,0,0,205
4034,417,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,116,0,33,0,0,205
4035,416,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,205
4036,801,PIT,16,19,152,1,0,3,17,22,117.5,5,34,0,22,0,0,0,0,0,1,0,206
4037,835,PIT,0,0,0,0,0,0,0,0,,5,41,0,13,1,1,9,0,9,0,0,206
4038,791,PIT,0,0,0,0,0,0,0,0,,16,41,0,9,0,0,0,0,0,1,1,206
4039,648,PIT,0,0,0,0,0,0,0,0,,1,16,0,16,8,6,60,1,18,0,0,206
4040,635,PIT,0,0,0,0,0,0,0,0,,7,16,0,9,2,2,18,0,18,0,0,206
4041,639,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,33,0,12,0,0,206
4042,316,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,22,0,22,0,0,206
4043,641,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,206
4044,650,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,206
4045,851,PIT,0,0,0,0,0,0,0,0,,1,-8,0,-8,0,0,0,0,0,1,1,206
4046,6,ARI,20,30,194,2,3,5,29,31,67.2,6,2,0,8,0,0,0,0,0,1,0,206
4047,440,ARI,0,0,0,0,0,0,0,0,,11,37,0,10,3,3,30,0,18,0,0,206
4048,22,ARI,0,0,0,0,0,0,0,0,,3,19,0,9,2,2,34,1,24,0,0,206
4049,20,ARI,0,0,0,0,0,0,0,0,,1,9,0,9,2,0,0,0,0,0,0,206
4050,5,ARI,0,0,0,0,0,0,0,0,,1,4,0,4,9,8,85,0,31,0,0,206
4051,2,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,20,0,9,0,0,206
4052,21,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0,206
4053,7,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,206
4054,11,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,206
4055,10,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,1,5,0,0,206
4056,3,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,206
4057,537,NYG,15,30,203,2,0,2,21,55,94.2,2,-1,0,0,0,0,0,0,0,1,0,207
4058,549,NYG,0,0,0,0,0,0,0,0,,17,66,0,11,4,3,1,0,2,0,0,207
4059,540,NYG,0,0,0,0,0,0,0,0,,1,8,0,8,7,4,28,0,8,0,0,207
4060,548,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,154,2,55,0,0,207
4061,546,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,11,0,11,0,0,207
4062,688,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,9,0,7,1,0,207
4063,610,PHI,33,50,325,2,0,3,25,30,97.5,5,9,0,4,0,0,0,0,0,2,1,207
4064,621,PHI,0,0,0,0,0,0,0,0,,10,59,1,25,6,6,69,0,17,0,0,207
4065,622,PHI,0,0,0,0,0,0,0,0,,15,45,0,10,5,4,24,0,11,0,0,207
4066,833,PHI,0,0,0,0,0,0,0,0,,2,5,0,3,1,0,0,0,0,0,0,207
4067,611,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,13,9,91,2,30,0,0,207
4068,606,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,41,0,28,0,0,207
4069,619,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,37,0,13,0,0,207
4070,834,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,34,0,13,0,0,207
4071,607,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,29,0,22,0,0,207
4072,609,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,207
4073,579,NYJ,18,32,218,2,1,1,11,41,85.2,1,11,0,11,0,0,0,0,0,1,1,208
4074,568,NYJ,0,0,0,0,0,0,0,0,,21,87,0,15,2,2,1,0,3,0,0,208
4075,783,NYJ,0,0,0,0,0,0,0,0,,2,5,0,4,1,1,5,0,5,0,0,208
4076,574,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,90,2,41,0,0,208
4077,573,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,66,0,41,0,0,208
4078,297,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,40,0,31,0,0,208
4079,852,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,12,0,12,0,0,208
4080,561,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0,208
4081,60,BAL,15,23,212,5,0,1,0,36,134.4,8,86,0,25,0,0,0,0,0,1,0,208
4082,47,BAL,0,1,0,0,0,0,0,0,39.6,4,6,0,5,0,0,0,0,0,0,0,208
4083,48,BAL,0,0,0,0,0,0,0,0,,13,76,1,29,2,1,10,1,10,0,0,208
4084,50,BAL,0,0,0,0,0,0,0,0,,5,35,0,28,0,0,0,0,0,0,0,208
4085,57,BAL,0,0,0,0,0,0,0,0,,4,15,0,9,0,0,0,0,0,0,0,208
4086,51,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,66,1,33,0,0,208
4087,53,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,52,1,36,0,0,208
4088,62,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,45,1,24,0,0,208
4089,58,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,19,0,19,0,0,208
4090,55,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0,208
4091,64,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,1,5,0,0,208
4092,780,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,208
4093,610,PHI,30,43,266,3,0,2,8,27,109.3,3,9,0,4,0,0,0,0,0,3,1,209
4094,622,PHI,0,0,0,0,0,0,0,0,,19,122,1,56,6,6,50,1,18,0,0,209
4095,621,PHI,0,0,0,0,0,0,0,0,,6,26,0,6,7,7,39,0,12,1,0,209
4096,611,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,61,1,27,0,0,209
4097,834,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,61,1,13,0,0,209
4098,606,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,55,0,20,0,0,209
4099,607,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,209
4100,768,WAS,19,28,261,2,0,1,10,75,121.3,3,26,0,23,0,0,0,0,0,1,1,209
4101,769,WAS,0,0,0,0,0,0,0,0,,16,66,1,14,3,3,25,0,10,0,0,209
4102,290,WAS,0,0,0,0,0,0,0,0,,3,9,0,7,0,0,0,0,0,0,0,209
4103,758,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,130,1,75,0,0,209
4104,790,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,11,5,45,1,19,0,0,209
4105,751,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,26,0,16,0,0,209
4106,766,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,22,0,17,0,0,209
4107,755,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,0,7,0,0,209
4108,445,MIA,23,41,279,2,0,3,17,29,93.4,4,33,0,13,0,0,0,0,0,1,1,210
4109,826,MIA,0,0,0,0,0,0,0,0,,12,46,0,18,5,2,8,0,8,0,0,210
4110,452,MIA,0,0,0,0,0,0,0,0,,9,43,0,27,3,2,29,0,20,0,0,210
4111,457,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,72,2,29,0,0,210
4112,454,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,59,0,21,0,0,210
4113,443,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,47,0,24,0,0,210
4114,453,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,34,0,19,0,0,210
4115,441,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,21,0,8,0,0,210
4116,451,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0,210
4117,537,NYG,20,28,283,2,3,1,10,51,87.9,0,0,0,0,0,0,0,0,0,0,0,210
4118,539,NYG,1,1,1,0,0,0,0,1,79.2,0,0,0,0,0,0,0,0,0,0,0,210
4119,549,NYG,0,0,0,0,0,0,0,0,,24,112,2,12,5,4,31,0,11,0,0,210
4120,525,NYG,0,0,0,0,0,0,0,0,,8,28,1,19,0,0,0,0,0,0,0,210
4121,540,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,111,0,24,0,0,210
4122,546,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,51,1,51,0,0,210
4123,688,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,38,0,27,0,0,210
4124,548,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,31,1,26,0,0,210
4125,536,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,21,0,21,0,0,210
4126,556,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,1,0,0,210
4127,541,NYG,0,0,0,0,0,0,0,0,,1,-2,0,-2,0,0,0,0,0,0,0,210
4128,427,LAR,33,51,284,2,1,2,22,28,84.1,3,2,0,3,0,0,0,0,0,0,0,211
4129,817,LAR,1,1,5,0,0,0,0,5,87.5,0,0,0,0,0,0,0,0,0,0,0,211
4130,419,LAR,0,0,0,0,0,0,0,0,,11,20,1,8,6,3,18,1,9,0,0,211
4131,417,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,14,12,111,0,26,0,0,211
4132,416,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,46,0,17,0,0,211
4133,424,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,41,1,11,0,0,211
4134,420,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,36,0,28,0,0,211
4135,431,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,17,0,6,0,0,211
4136,426,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,15,0,9,0,0,211
4137,418,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,211
4138,186,DAL,15,23,212,2,0,0,0,59,123.8,7,12,0,7,0,0,0,0,0,1,0,211
4139,196,DAL,0,0,0,0,0,0,0,0,,12,131,1,44,2,2,12,0,8,0,0,211
4140,202,DAL,0,0,0,0,0,0,0,0,,24,117,2,15,4,3,43,0,26,0,0,211
4141,201,DAL,0,0,0,0,0,0,0,0,,2,3,0,2,1,1,59,1,59,0,0,211
4142,206,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,40,0,20,0,0,211
4143,192,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,36,1,19,0,0,211
4144,190,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,19,0,19,0,0,211
4145,210,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,6,0,6,0,0,211
4146,197,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,-3,0,-3,0,0,211
4147,84,BUF,13,25,139,1,1,1,8,40,65.2,7,28,1,12,0,0,0,0,0,0,0,212
4148,68,BUF,0,0,0,0,0,0,0,0,,21,87,0,15,3,2,2,0,1,2,1,212
4149,74,BUF,0,0,0,0,0,0,0,0,,10,15,0,9,0,0,0,0,0,0,0,212
4150,69,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,99,0,40,0,0,212
4151,70,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,1,14,0,0,212
4152,82,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0,212
4153,88,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,212
4154,85,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,6,0,6,0,0,212
4155,81,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,212
4156,801,PIT,23,38,202,1,4,4,24,34,43.9,1,4,0,4,0,0,0,0,0,1,0,212
4157,653,PIT,0,0,0,0,0,0,0,0,,8,42,0,17,5,4,9,1,11,0,0,212
4158,835,PIT,0,0,0,0,0,0,0,0,,1,5,0,5,0,0,0,0,0,0,0,212
4159,791,PIT,0,0,0,0,0,0,0,0,,2,1,0,2,0,0,0,0,0,0,0,212
4160,639,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,11,5,83,0,34,0,0,212
4161,648,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,62,0,29,2,1,212
4162,664,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,40,0,13,0,0,212
4163,647,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,212
4164,637,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,212
4165,316,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,212
4166,651,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,-1,0,1,0,0,212
4167,635,PIT,0,0,0,0,0,0,0,0,,2,-1,0,2,1,1,5,0,5,0,0,212
4168,485,NWE,15,29,128,2,0,2,12,23,86.6,2,-2,0,-1,0,0,0,0,0,0,0,213
4169,486,NWE,0,0,0,0,0,0,0,0,,19,89,0,12,2,1,14,0,14,1,0,213
4170,504,NWE,0,0,0,0,0,0,0,0,,6,53,1,33,2,2,6,0,4,0,0,213
4171,487,NWE,0,0,0,0,0,0,0,0,,2,22,0,12,4,2,15,1,8,0,0,213
4172,481,NWE,0,0,0,0,0,0,0,0,,3,13,0,13,4,3,49,1,23,0,0,213
4173,488,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,22,0,14,0,0,213
4174,23,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,8,2,13,0,7,0,0,213
4175,498,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,9,0,11,0,0,213
4176,154,CIN,17,31,151,1,4,0,0,24,39.2,2,1,0,2,0,0,0,0,0,0,0,213
4177,146,CIN,0,0,0,0,0,0,0,0,,25,136,0,29,3,3,20,0,11,0,0,213
4178,161,CIN,0,0,0,0,0,0,0,0,,5,27,0,17,2,2,10,0,9,0,0,213
4179,158,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,44,0,24,0,0,213
4180,163,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,26,0,16,0,0,213
4181,162,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,24,0,20,0,0,213
4182,155,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,1,8,0,0,213
4183,140,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0,213
4184,143,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,6,0,6,1,1,213
4185,291,HOU,19,27,243,2,2,1,9,35,92.1,7,32,0,12,0,0,0,0,0,1,0,214
4186,369,HOU,0,0,0,0,0,0,0,0,,26,104,1,11,0,0,0,0,0,0,0,214
4187,295,HOU,0,0,0,0,0,0,0,0,,2,4,0,3,3,2,19,0,11,0,0,214
4188,309,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,119,0,35,0,0,214
4189,308,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,61,0,31,0,0,214
4190,456,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,35,2,16,0,0,214
4191,294,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,7,0,5,0,0,214
4192,305,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,2,0,2,0,0,214
4193,738,TEN,22,36,279,2,1,2,10,60,92.2,3,10,1,10,0,0,0,0,0,0,0,214
4194,815,TEN,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,214
4195,741,TEN,0,0,0,0,0,0,0,0,,21,86,0,23,1,0,0,0,0,0,0,214
4196,745,TEN,0,0,0,0,0,0,0,0,,1,57,0,57,5,5,60,0,23,0,0,214
4197,743,TEN,0,0,0,0,0,0,0,0,,3,10,0,6,1,1,11,1,11,0,0,214
4198,732,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,13,8,114,1,60,0,0,214
4199,742,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,57,0,22,0,0,214
4200,739,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,28,0,16,0,0,214
4201,729,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,7,0,7,0,0,214
4202,740,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,2,0,2,0,0,214
4203,850,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,214
4204,853,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,214
4205,132,CHI,29,53,334,1,2,3,15,34,64.5,4,29,0,9,0,0,0,0,0,0,0,215
4206,120,CHI,0,0,0,0,0,0,0,0,,14,39,0,8,1,1,10,0,10,0,0,215
4207,138,CHI,0,0,0,0,0,0,0,0,,8,28,0,8,10,7,57,0,15,1,0,215
4208,124,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,14,7,125,0,34,0,0,215
4209,133,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,15,9,118,1,33,0,0,215
4210,121,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,10,0,13,0,0,215
4211,837,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,9,0,9,1,1,215
4212,129,CHI,0,0,0,0,0,0,0,0,,1,0,0,0,4,1,6,0,6,0,0,215
4213,773,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-1,0,-1,0,0,215
4214,287,GNB,16,33,203,1,0,1,11,49,78.2,3,23,0,17,0,0,0,0,0,0,0,215
4215,279,GNB,0,0,0,0,0,0,0,0,,13,51,2,21,0,0,0,0,0,0,0,215
4216,283,GNB,0,0,0,0,0,0,0,0,,8,26,0,6,1,1,7,0,7,0,0,215
4217,278,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,13,7,103,1,34,0,0,215
4218,272,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,49,0,49,0,0,215
4219,285,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,19,0,11,0,0,215
4220,286,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,14,0,10,0,0,215
4221,270,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,215
4222,288,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0,215
4223,267,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,0,0,0,0,0,215
4224,271,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,215
4225,720,TAM,28,42,458,4,1,2,12,51,124.9,2,4,0,2,0,0,0,0,0,0,0,216
4226,725,TAM,0,0,0,0,0,0,0,0,,11,23,0,6,3,1,26,0,26,0,0,216
4227,711,TAM,0,0,0,0,0,0,0,0,,10,17,0,4,2,2,23,0,14,0,0,216
4228,723,TAM,0,0,0,0,0,0,0,0,,1,3,0,3,6,5,113,3,34,0,0,216
4229,724,TAM,0,0,0,0,0,0,0,0,,1,3,0,3,1,1,13,0,13,0,0,216
4230,719,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,121,0,51,0,0,216
4231,707,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,49,1,33,0,0,216
4232,710,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,46,0,25,0,0,216
4233,718,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,33,0,16,0,0,216
4234,721,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,17,0,12,0,0,216
4235,713,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0,216
4236,854,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,216
4237,709,TAM,0,0,0,0,0,0,0,0,,4,-1,0,0,0,0,0,0,0,0,0,216
4238,840,DET,24,43,260,0,2,2,10,48,54.4,5,19,0,9,0,0,0,0,0,1,0,216
4239,855,DET,0,0,0,0,0,0,0,0,,10,21,2,15,2,2,1,0,2,0,0,216
4240,789,DET,0,0,0,0,0,0,0,0,,2,3,0,2,5,4,17,0,8,1,1,216
4241,662,DET,0,0,0,0,0,0,0,0,,1,2,0,2,3,2,7,0,4,0,0,216
4242,251,DET,0,0,0,0,0,0,0,0,,0,0,0,0,13,8,102,0,46,0,0,216
